年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201801,10016000,文教康樂,教育類,565,1461065
201801,10016000,文教康樂,工商及服務類,2679,8515927
201801,10016000,文教康樂,專業及技術服務類,976,3372984
201801,10016000,文教康樂,其他,1513,4986718
201802,10016000,文教康樂,軍警人員一,351,831616
201802,10016000,文教康樂,軍警人員二,124,263352
201802,10016000,文教康樂,其他公共行政類,1401,4239516
201802,10016000,文教康樂,教育類,583,1545221
201802,10016000,文教康樂,工商及服務類,2595,8500682
201802,10016000,文教康樂,專業及技術服務類,1066,2966178
201802,10016000,文教康樂,其他,1385,3857620
201803,10016000,文教康樂,軍警人員一,546,1263561
201803,10016000,文教康樂,軍警人員二,130,365706
201803,10016000,文教康樂,其他公共行政類,2376,8320051
201803,10016000,文教康樂,教育類,919,2587163
201803,10016000,文教康樂,工商及服務類,4013,15568071
201803,10016000,文教康樂,專業及技術服務類,1610,6126593
201803,10016000,文教康樂,其他,2163,7643878
201804,10016000,文教康樂,軍警人員一,554,1231571
201804,10016000,文教康樂,軍警人員二,148,384845
201804,10016000,文教康樂,其他公共行政類,2361,8623382
201804,10016000,文教康樂,教育類,897,2737504
201804,10016000,文教康樂,工商及服務類,4017,16799790
201804,10016000,文教康樂,專業及技術服務類,1649,6392846
201804,10016000,文教康樂,其他,2159,8178892
201805,10016000,文教康樂,軍警人員一,418,1045988
201805,10016000,文教康樂,軍警人員二,144,406580
201805,10016000,文教康樂,其他公共行政類,2367,10341793
201805,10016000,文教康樂,教育類,928,4183559
201805,10016000,文教康樂,工商及服務類,3933,17499634
201805,10016000,文教康樂,專業及技術服務類,1649,6668460
201805,10016000,文教康樂,其他,2071,7962882
201806,10016000,文教康樂,軍警人員一,435,1010857
201806,10016000,文教康樂,軍警人員二,126,383171
201806,10016000,文教康樂,其他公共行政類,2185,8849369
201806,10016000,文教康樂,教育類,876,3141339
201806,10016000,文教康樂,工商及服務類,3810,14775894
201806,10016000,文教康樂,專業及技術服務類,1636,6471674
201806,10016000,文教康樂,其他,1963,7647283
201807,10016000,文教康樂,軍警人員一,454,1061970
201807,10016000,文教康樂,軍警人員二,155,439711
201807,10016000,文教康樂,其他公共行政類,2610,10495997
201807,10016000,文教康樂,教育類,1071,4599010
201807,10016000,文教康樂,工商及服務類,4013,15002538
201807,10016000,文教康樂,專業及技術服務類,1668,6585161
201807,10016000,文教康樂,其他,2197,7783111
201808,10016000,文教康樂,軍警人員一,467,977586
201808,10016000,文教康樂,軍警人員二,120,257773
201808,10016000,文教康樂,其他公共行政類,2117,7001926
