年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201603,63000000,文教康樂,專業及技術服務類,519460,2497687225
201603,63000000,文教康樂,其他,469748,2622551562
201604,63000000,文教康樂,軍警人員一,20665,73737979
201604,63000000,文教康樂,軍警人員二,5277,16689838
201604,63000000,文教康樂,其他公共行政類,156409,739548132
201604,63000000,文教康樂,教育類,182953,575717567
201604,63000000,文教康樂,工商及服務類,1191320,5951545478
201604,63000000,文教康樂,專業及技術服務類,473814,2194921909
201604,63000000,文教康樂,其他,433648,2352021662
201605,63000000,文教康樂,軍警人員一,17934,78344252
201605,63000000,文教康樂,軍警人員二,4067,18864637
201605,63000000,文教康樂,其他公共行政類,150252,827161760
201605,63000000,文教康樂,教育類,170420,674948902
201605,63000000,文教康樂,工商及服務類,1098348,6595950135
201605,63000000,文教康樂,專業及技術服務類,464058,2497218256
201605,63000000,文教康樂,其他,432290,2664859728
201606,63000000,文教康樂,軍警人員一,29544,294776339
201606,63000000,文教康樂,軍警人員二,4510,19414150
201606,63000000,文教康樂,其他公共行政類,156659,890618965
201606,63000000,文教康樂,教育類,193184,841871401
201606,63000000,文教康樂,工商及服務類,1182442,6852807187
201606,63000000,文教康樂,專業及技術服務類,512780,2684197141
201606,63000000,文教康樂,其他,498882,3217051217
201607,63000000,文教康樂,軍警人員一,24793,76863895
201607,63000000,文教康樂,軍警人員二,6315,18845175
201607,63000000,文教康樂,其他公共行政類,177731,878331303
201607,63000000,文教康樂,教育類,223037,800950803
201607,63000000,文教康樂,工商及服務類,1338301,6227825055
201607,63000000,文教康樂,專業及技術服務類,545389,2444705982
201607,63000000,文教康樂,其他,494060,2400544561
201608,63000000,文教康樂,軍警人員一,24398,95253743
201608,63000000,文教康樂,軍警人員二,6537,32688778
201608,63000000,文教康樂,其他公共行政類,185564,1156569138
201608,63000000,文教康樂,教育類,227554,921513290
201608,63000000,文教康樂,工商及服務類,1380851,8004706684
201608,63000000,文教康樂,專業及技術服務類,560549,3013331840
201608,63000000,文教康樂,其他,518305,3076132211
201609,63000000,文教康樂,軍警人員一,23542,85364216
201609,63000000,文教康樂,軍警人員二,5969,22850709
201609,63000000,文教康樂,其他公共行政類,164842,891624669
201609,63000000,文教康樂,教育類,209483,681370959
201609,63000000,文教康樂,工商及服務類,1305228,6989178451
201609,63000000,文教康樂,專業及技術服務類,524376,2540077724
201609,63000000,文教康樂,其他,483928,2741412586
201610,63000000,文教康樂,軍警人員一,22228,72422195
201610,63000000,文教康樂,軍警人員二,5763,19601145
201610,63000000,文教康樂,其他公共行政類,164591,708152092
201610,63000000,文教康樂,教育類,208360,564082615
201610,63000000,文教康樂,工商及服務類,1272926,6008761379
201610,63000000,文教康樂,專業及技術服務類,511195,2220232527
201610,63000000,文教康樂,其他,479330,2436380193
201611,63000000,文教康樂,軍警人員一,30948,278509924
201611,63000000,文教康樂,軍警人員二,5185,18599300
201611,63000000,文教康樂,其他公共行政類,157420,718832643
201611,63000000,文教康樂,教育類,200784,609429663
201611,63000000,文教康樂,工商及服務類,1190223,6175130411
201611,63000000,文教康樂,專業及技術服務類,511796,2462189547
201611,63000000,文教康樂,其他,497205,2928166290
201612,63000000,文教康樂,軍警人員一,31209,271975714
201612,63000000,文教康樂,軍警人員二,5091,16033376
201612,63000000,文教康樂,其他公共行政類,162021,642717953
201612,63000000,文教康樂,教育類,207329,580178373
201612,63000000,文教康樂,工商及服務類,1245403,5699756499
201612,63000000,文教康樂,專業及技術服務類,532753,2274788590
201612,63000000,文教康樂,其他,516504,2631273872
201701,63000000,文教康樂,軍警人員一,28940,250319507
201701,63000000,文教康樂,軍警人員二,4945,17642022
201701,63000000,文教康樂,其他公共行政類,160872,795196978
201701,63000000,文教康樂,教育類,211263,691763155
201701,63000000,文教康樂,工商及服務類,1195887,6131590293
201701,63000000,文教康樂,專業及技術服務類,494140,2368588763
201701,63000000,文教康樂,其他,488922,2714662687
201702,63000000,文教康樂,軍警人員一,30227,254666873
201702,63000000,文教康樂,軍警人員二,5589,35256655
201702,63000000,文教康樂,其他公共行政類,173667,1139846909
201702,63000000,文教康樂,教育類,224551,934469711
201702,63000000,文教康樂,工商及服務類,1269723,8079823514
201702,63000000,文教康樂,專業及技術服務類,521553,2993183014
201702,63000000,文教康樂,其他,534578,3426758443
201703,63000000,文教康樂,軍警人員一,31019,293140287
201703,63000000,文教康樂,軍警人員二,5438,19859049
201703,63000000,文教康樂,其他公共行政類,163725,841486198
201703,63000000,文教康樂,教育類,219814,701941230
201703,63000000,文教康樂,工商及服務類,1280842,7011832634
201703,63000000,文教康樂,專業及技術服務類,532235,2576780317
201703,63000000,文教康樂,其他,552160,3295137104
201704,63000000,文教康樂,軍警人員一,30226,231367026
201704,63000000,文教康樂,軍警人員二,5109,18516243
201704,63000000,文教康樂,其他公共行政類,155340,727205971
201704,63000000,文教康樂,教育類,216181,629257937
201704,63000000,文教康樂,工商及服務類,1255037,6154775935
201704,63000000,文教康樂,專業及技術服務類,532673,2297552699
201704,63000000,文教康樂,其他,528606,2944446650
201705,63000000,文教康樂,軍警人員一,27846,261923654
201705,63000000,文教康樂,軍警人員二,4768,17703004
201705,63000000,文教康樂,其他公共行政類,152990,851573824
201705,63000000,文教康樂,教育類,206551,699191109
201705,63000000,文教康樂,工商及服務類,1200471,6891845270
201705,63000000,文教康樂,專業及技術服務類,495025,2547674037
201705,63000000,文教康樂,其他,504006,3305122341
201706,63000000,文教康樂,軍警人員一,26826,254569854
201706,63000000,文教康樂,軍警人員二,4902,17153554
201706,63000000,文教康樂,其他公共行政類,153427,888274353
201706,63000000,文教康樂,教育類,210173,831575694
201706,63000000,文教康樂,工商及服務類,1183311,6861696738
201706,63000000,文教康樂,專業及技術服務類,480515,2538077963
201706,63000000,文教康樂,其他,497369,3338156690
201707,63000000,文教康樂,軍警人員一,27487,245375417
201707,63000000,文教康樂,軍警人員二,5238,19248587
201707,63000000,文教康樂,其他公共行政類,164877,859110005
201707,63000000,文教康樂,教育類,225472,811406846
201707,63000000,文教康樂,工商及服務類,1234816,6378048793
201707,63000000,文教康樂,專業及技術服務類,507013,2406379594
201707,63000000,文教康樂,其他,519833,2987237969
201708,63000000,文教康樂,軍警人員一,28310,260061880
201708,63000000,文教康樂,軍警人員二,5486,27400524
201708,63000000,文教康樂,其他公共行政類,172183,1053027069
201708,63000000,文教康樂,教育類,231900,860509889
201708,63000000,文教康樂,工商及服務類,1288496,7808247775
201708,63000000,文教康樂,專業及技術服務類,527887,2797592705
201708,63000000,文教康樂,其他,545820,3529134331
201709,63000000,文教康樂,軍警人員一,28139,240421554
201709,63000000,文教康樂,軍警人員二,5548,24353669
201709,63000000,文教康樂,其他公共行政類,165259,992484357
201709,63000000,文教康樂,教育類,224810,767626874
201709,63000000,文教康樂,工商及服務類,1285779,7855177005
