年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201904,09007000,食,工商及服務類,802,940574
201904,09007000,食,專業及技術服務類,365,278496
201904,09007000,食,其他,379,269985
201905,09007000,食,軍警人員一,48,31494
201905,09007000,食,軍警人員二,4,4010
201905,09007000,食,其他公共行政類,901,538625
201905,09007000,食,教育類,109,125256
201905,09007000,食,工商及服務類,1059,830219
201905,09007000,食,專業及技術服務類,442,281808
201905,09007000,食,其他,534,455201
201906,09007000,食,軍警人員一,72,87659
201906,09007000,食,軍警人員二,6,3950
201906,09007000,食,其他公共行政類,842,423306
201906,09007000,食,教育類,112,78747
201906,09007000,食,工商及服務類,904,864420
201906,09007000,食,專業及技術服務類,522,295214
201906,09007000,食,其他,383,299421
201907,09007000,食,軍警人員一,59,65332
201907,09007000,食,軍警人員二,2,5960
201907,09007000,食,其他公共行政類,981,528104
201907,09007000,食,教育類,179,153128
201907,09007000,食,工商及服務類,937,743929
201907,09007000,食,專業及技術服務類,502,243989
201907,09007000,食,其他,438,262924
201908,09007000,食,軍警人員一,61,48956
201908,09007000,食,軍警人員二,11,7900
201908,09007000,食,其他公共行政類,834,365694
201908,09007000,食,教育類,136,93773
201908,09007000,食,工商及服務類,647,481745
201908,09007000,食,專業及技術服務類,369,200405
201908,09007000,食,其他,357,205810
201909,09007000,食,軍警人員一,46,29554
201909,09007000,食,軍警人員二,5,6068
201909,09007000,食,其他公共行政類,745,348040
201909,09007000,食,教育類,76,60082
201909,09007000,食,工商及服務類,679,431676
201909,09007000,食,專業及技術服務類,406,255130
201909,09007000,食,其他,325,215019
201910,09007000,食,軍警人員一,64,74947
201910,09007000,食,軍警人員二,5,6580
201910,09007000,食,其他公共行政類,640,371265
201910,09007000,食,教育類,91,77353
201910,09007000,食,工商及服務類,710,645463
201910,09007000,食,專業及技術服務類,459,327497
201910,09007000,食,其他,400,393225
201911,09007000,食,軍警人員一,45,28094
201911,09007000,食,軍警人員二,4,9745
201911,09007000,食,其他公共行政類,674,368046
201911,09007000,食,教育類,68,83153
201911,09007000,食,工商及服務類,563,522928
201911,09007000,食,專業及技術服務類,327,245809
201911,09007000,食,其他,361,255710
201912,09007000,食,軍警人員一,49,60301
