年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201806,10014000,文教康樂,軍警人員二,70,91924
201806,10014000,文教康樂,其他公共行政類,2117,4840042
201806,10014000,文教康樂,教育類,1884,4593492
201806,10014000,文教康樂,工商及服務類,7943,17367170
201806,10014000,文教康樂,專業及技術服務類,3161,8246481
201806,10014000,文教康樂,其他,3009,7561364
201807,10014000,文教康樂,軍警人員一,303,970130
201807,10014000,文教康樂,軍警人員二,80,169483
201807,10014000,文教康樂,其他公共行政類,2487,6304515
201807,10014000,文教康樂,教育類,2324,4996193
201807,10014000,文教康樂,工商及服務類,7961,16790767
201807,10014000,文教康樂,專業及技術服務類,3264,7606352
201807,10014000,文教康樂,其他,3085,7512136
201808,10014000,文教康樂,軍警人員一,302,677976
201808,10014000,文教康樂,軍警人員二,78,246769
201808,10014000,文教康樂,其他公共行政類,2482,5449888
201808,10014000,文教康樂,教育類,2216,5549886
201808,10014000,文教康樂,工商及服務類,8089,17047805
201808,10014000,文教康樂,專業及技術服務類,3332,7557246
201808,10014000,文教康樂,其他,3268,8673738
201809,10014000,文教康樂,軍警人員一,309,510104
201809,10014000,文教康樂,軍警人員二,57,236986
201809,10014000,文教康樂,其他公共行政類,1876,4393789
201809,10014000,文教康樂,教育類,1605,3545417
201809,10014000,文教康樂,工商及服務類,7181,15178435
201809,10014000,文教康樂,專業及技術服務類,2895,6302165
201809,10014000,文教康樂,其他,2656,6805010
201810,10014000,文教康樂,軍警人員一,254,999107
201810,10014000,文教康樂,軍警人員二,47,160275
201810,10014000,文教康樂,其他公共行政類,1446,3362798
201810,10014000,文教康樂,教育類,1390,2841511
201810,10014000,文教康樂,工商及服務類,5523,12926885
201810,10014000,文教康樂,專業及技術服務類,2393,6286440
201810,10014000,文教康樂,其他,2186,5519700
201811,10014000,文教康樂,軍警人員一,259,2289906
201811,10014000,文教康樂,軍警人員二,70,132980
201811,10014000,文教康樂,其他公共行政類,1920,5402098
201811,10014000,文教康樂,教育類,1664,4334828
201811,10014000,文教康樂,工商及服務類,7355,17646266
201811,10014000,文教康樂,專業及技術服務類,2966,8485607
201811,10014000,文教康樂,其他,2841,7903858
201812,10014000,文教康樂,軍警人員一,346,948370
201812,10014000,文教康樂,軍警人員二,73,208585
201812,10014000,文教康樂,其他公共行政類,2247,5702567
201812,10014000,文教康樂,教育類,2043,4917377
