年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
202009,65000000,住,軍警人員二,726,2575714
202009,65000000,住,其他公共行政類,18696,69811574
202009,65000000,住,教育類,16164,53298547
202009,65000000,住,工商及服務類,142875,596952091
202009,65000000,住,專業及技術服務類,62410,255093396
202009,65000000,住,其他,70593,272263461
202010,65000000,住,軍警人員一,4247,15962755
202010,65000000,住,軍警人員二,797,2915070
202010,65000000,住,其他公共行政類,21866,87496954
202010,65000000,住,教育類,17687,60390716
202010,65000000,住,工商及服務類,163633,707797605
202010,65000000,住,專業及技術服務類,71835,297518902
202010,65000000,住,其他,78168,305526063
202011,65000000,住,軍警人員一,4094,16905582
202011,65000000,住,軍警人員二,853,6738856
202011,65000000,住,其他公共行政類,19930,83126622
202011,65000000,住,教育類,16665,62810682
202011,65000000,住,工商及服務類,156028,723032853
202011,65000000,住,專業及技術服務類,68970,310726138
202011,65000000,住,其他,75117,313523450
202012,65000000,住,軍警人員一,4202,15894739
202012,65000000,住,軍警人員二,929,4965828
202012,65000000,住,其他公共行政類,20922,84068020
202012,65000000,住,教育類,17727,60230956
202012,65000000,住,工商及服務類,170300,760202009
202012,65000000,住,專業及技術服務類,75578,327069306
202012,65000000,住,其他,80885,323802645
202101,65000000,住,軍警人員一,4855,20781694
202101,65000000,住,軍警人員二,896,3991106
202101,65000000,住,其他公共行政類,24257,104307178
202101,65000000,住,教育類,20352,72628824
202101,65000000,住,工商及服務類,194582,894923269
202101,65000000,住,專業及技術服務類,83826,367818242
202101,65000000,住,其他,93224,395098453
202102,65000000,住,軍警人員一,3793,15436005
202102,65000000,住,軍警人員二,639,2865225
202102,65000000,住,其他公共行政類,18732,83657714
202102,65000000,住,教育類,17102,62960863
202102,65000000,住,工商及服務類,149714,666119698
202102,65000000,住,專業及技術服務類,65968,286807246
202102,65000000,住,其他,70899,286729040
202103,65000000,住,軍警人員一,3550,14239823
202103,65000000,住,軍警人員二,648,3340187
202103,65000000,住,其他公共行政類,16203,74784982
202103,65000000,住,教育類,14699,56059808
202103,65000000,住,工商及服務類,135794,661094332
202103,65000000,住,專業及技術服務類,61717,302983345
202103,65000000,住,其他,65614,280597576
202104,65000000,住,軍警人員一,4372,21142539
202104,65000000,住,軍警人員二,671,3762970
202104,65000000,住,其他公共行政類,18299,95834374
202104,65000000,住,教育類,16546,70126549
202104,65000000,住,工商及服務類,155422,851241725
202104,65000000,住,專業及技術服務類,69060,369598571
202104,65000000,住,其他,75361,369712970
202105,65000000,住,軍警人員一,3575,14600245
202105,65000000,住,軍警人員二,673,3183829
202105,65000000,住,其他公共行政類,15576,80893438
